,0_0,0_1,0_2,1_1,1_2,2_2,1_0,2_0,2_1
S|0x0|0x1|1x0|2x2|0o2|2o0|2o1,0,0,0,0.7,0,0,0,0,0
S|0x0|0x1|2x0|2x2|0o2|1o1|1o2|2o1,0,0,0,0,0,0,0,0,0
S|0x0|0x1|2x0|0o2|1o1,0,0,0,0,-1,-1,0.0001310942533425287,0,-1
S|0x0|0x1|2x0|0o2|1o1|2o1,0,0,0,0,0,0,0,0,0
S|0x0|0x1|1x2|2x0|0o2|1o1|2o1,0,0,0,0,0,-1,0.0,0,0
S|0x0|0x1|1x2|2x0|0o2|1o0|1o1|2o1,0,0,0,0,0,0,0,0,0
S|0x0|0x1|2x2|1o1|2o0|2o1,0,0,0,0,0,0,0,0,0
S|0x0|0x1|1x0|2x2|1o1|2o0|2o1,0,0,0.7,0,-1,0,0,0,0
S|0x0|0x1|1x0|2x2|1o1|1o2|2o0|2o1,0,0,0,0,0,0,0,0,0
S|0x0|2x2|0o1|2o1,0,0,0,0,0,0,0,0,0
S|0x0|1x0|2x2|0o1|2o1,0,0,0,0.7,0,0,0,0,0
S|0x0|1x0|2x2|0o1|1o1|2o1,0,0,0,0,0,0,0,0,0
S|0x0|2x2|1o0|2o1,0,0,0,0,0,0,0,0,0
S|0x0|0x2|2x2|1o0|2o1,0,-1,0,-1,-1,0,0,-1,0
S|0x0|0x2|2x2|1o0|2o0|2o1,0,0,0,0,0,0,0,0,0
S|0x0|1x1|2o1,0,0.0,-1,0,-1,1.2608132862249646e-22,0.0,-1,0
S|0x0|1x1|0o1|2o1,0,0,0,0,0,0,0,0,0
S|0x0|0x1|1x2|2x0|0o2|1o1|2o1|2o2,0,0,0,0,0,0,0,0,0
S|0x0|0x1|2x2|1o0|2o0|2o1,0,0,0,0,0,0,0,0,0
S|0x0|0x1|1x2|2x2|1o0|2o0|2o1,0,0,-1,-1,0,0,0,0,0
S|0x0|0x1|1x2|2x2|1o0|1o1|2o0|2o1,0,0,0,0,0,0,0,0,0
S|0x1|1x2|2x0|2x1|0o0|1o0|1o1,0,0,-1,0,0,0.7,0,0,0
S|0x1|1x2|2x0|2x1|0o0|0o2|1o0|1o1,0,0,0,0,0,0,0,0,0
S|0x0|1x0|2o1,0,-1,-1,-1,-1,-1,0,0.3530515044146353,0
S|0x0|1x0|1o1|2o1,0,0,0,0,0,0,0,0,0
S|0x0|1x0|0o1|2o1,0,0,0,0,0,0,0,0,0
S|0x0|1x0|0o2|2o1,0,0,0,0,0,0,0,0,0
S|0x0|1x0|1x1|0o2|2o1,0,-1,0,0,-1,-1,0,-1,0
S|0x0|1x0|1x1|0o2|1o2|2o1,0,0,0,0,0,0,0,0,0
S|0x0|0x1|1x0|1x1|0o2|1o2|2o1,0,0,0,0,0,0.7,0,0,0
S|0x0|0x1|1x0|1x1|0o2|1o2|2o1|2o2,0,0,0,0,0,0,0,0,0
S|0x0|0x1|1x0|0o2|2o1,0,0,0,0,0,0,0,0.44700000000000006,0
S|0x0|0x1|1x0|0o2|2o0|2o1,0,0,0,0,0,0,0,0,0
S|0x0|0x1|1x0|1x2|0o2|2o0|2o1,0,0,0,0.7,0,0,0,0,0
S|0x0|0x2|2x2|2o0|2o1,0,0,0,0.30000000000000004,0,0,0,0,0
S|0x0|0x2|2x2|1o1|2o0|2o1,0,0,0,0,0,0,0,0,0
S|0x0|2o2,0,0,0,0,0,0,0,0,0
S|0x0|1x1|1o2|2o2,0,0,0,0,0,0,0,0,0
S|0x0|1x1|2x1|1o2|2o2,0,0,0.7,0,0,0,0,-1,0
S|0x0|1x1|2x1|0o2|1o2|2o2,0,0,0,0,0,0,0,0,0
S|0x0|1x2|2o2,0,0.0,0.0,0.0,0,0,5.85603358289176e-17,0.00137031608576296,1.141918114948355e-17
S|0x0|1x2|2o1|2o2,0,0,0,0,0,0,0,0,0
S|0x0|1x0|1x2|2o1|2o2,0,-1,-1,-1,0,0,0,0.7,0
S|0x0|1x0|1x2|1o1|2o1|2o2,0,0,0,0,0,0,0,0,0
S|0x0|0x2|1x0|1x2|1o1|2o1|2o2,0,0.7,0,0,0,0,0,0.7,0
S|0x0|0x1|1x0|0o2|1o2|2o2,0,0,0,0,0,0,0,0,0
S|0x2|2o1,0,0,0,0,0,0,0,0,0
S|0x2|1x2|2o1,-1,0.0020346692185469984,0,-1,0,0.34478139799797974,0.0,-1,0
S|0x2|1x2|0o0|2o1,0,0,0,0,0,0,0,0,0
S|0x2|1x0|1x2|0o0|2o1,0,-1,0,-1,0,-1,0,-1,0
S|0x2|1x0|1x2|0o0|0o1|2o1,0,0,0,0,0,0,0,0,0
S|0x2|1x0|1x2|2x0|0o0|0o1|2o1,0,0,0,0.7,0,-1,0,0,0
S|0x0|2x1|2o2,0,4.7403589773553635e-20,1.1823164554757134e-06,0.008022424864972807,7.501715274735138e-22,0,6.771941396221948e-20,0.0,0
S|0x0|2x1|2o0|2o2,0,0,0,0,0,0,0,0,0
S|0x0|1x1|2x1|2o0|2o2,0,0.0,-1,0,-1,0,-1,0,0
S|0x0|2x1|0o2|2o2,0,0,0,0,0,0,0,0,0
S|0x0|1x2|2x1|0o2|2o2,0,0.0,0,4.9073539167760506e-15,0,0,0.0,0.0,0
S|0x0|1x2|2x1|0o2|1o0|2o2,0,0,0,0,0,0,0,0,0
S|0x0|0x1|1x2|2x1|0o2|1o0|2o2,0,0,0,0.0,0,0,0,-1,0
S|0x0|0x1|1x2|2x1|0o2|1o0|1o1|2o2,0,0,0,0,0,0,0,0,0
S|0x0|2x1|0o1|2o2,0,0,0,0,0,0,0,0,0
S|0x0|1x1|2x1|0o1|2o2,0,0,0.0,0,5.74820771419518e-05,0,0.0,0.0,0
S|0x0|1x1|2x1|0o1|1o2|2o2,0,0,0,0,0,0,0,0,0
S|0x0|1x1|2x0|2x1|0o1|1o2|2o2,0,0,0.7,0,0,0,-1,0,0
S|0x0|1x0|2x1|0o1|2o2,0,0,-1,-1,-1,0,0,0.0,0
S|0x0|1x0|2x1|0o1|1o1|2o2,0,0,0,0,0,0,0,0,0
S|0x0|0x2|1x0|2x1|0o1|1o1|2o0|2o2,0,0,0,0,0,0,0,0,0
S|0x0|1x1|2x1|0o1|2o0|2o2,0,0,0,0,0,0,0,0,0
S|0x0|1x1|1x2|2x1|0o1|1o0|2o0|2o2,0,0,0,0,0,0,0,0,0
S|0x0|0x1|2x1|0o2|2o0,0,0,0,0.7,-1,0,-1,0,0
S|0x0|0x1|2x1|0o2|1o1|2o0,0,0,0,0,0,0,0,0,0
S|0x0|0x2|2x0|0o1|1o1|2o2,0,0,0,0,0,0,0,0,0
S|0x0|0x2|2x0|1o1|1o2|2o2,0,0,0,0,0,0,0,0,0
S|0x1|0x2|2x2|1o0|1o1,-1,0,0,0,0.7,0,0,-1,-1
S|0x0|0x2|2x0|1o0|1o1|2o2,0,0,0,0,0,0,0,0,0
S|0x0|0x2|1x2|2x0|1o0|1o1|2o2,0,0.0,0,0,0,0,0,0,-1
S|0x0|0x2|1x2|2x0|1o0|1o1|2o1|2o2,0,0,0,0,0,0,0,0,0
S|0x2|1x1|1x2|0o0|2o0|2o1,0,0,0,0,0,0,0,0,0
S|0x1|0x2|2x2|0o0|1o0|1o1,0,0,0,0,0,0,0,0,0
S|0x1|0x2|2x1|2x2|0o0|1o0|1o1,0,0,0,0,0.7,0,0,0.7,0
S|0x1|0x2|2x1|2x2|0o0|1o0|1o1|2o0,0,0,0,0,0,0,0,0,0
S|0x2|2x2|0o1|1o1,0,0,0,0,0,0,0,0,0
S|0x1|0x2|2x2|1o0|1o1|1o2,0,0,0,0,0,0,0,0,0
S|0x0|0x2|2x2|1o0|1o1,0,-1,0,0,0.7,0,0,0,0
S|0x0|0x2|2x2|0o1|1o0|1o1,0,0,0,0,0,0,0,0,0
S|0x0|0x2|2x2|1o0|1o1|1o2,0,0,0,0,0,0,0,0,0
S|0x2|2x2|0o0|1o1,0,0,0,0,0,0,0,0,0
S|0x2|1x0|2x2|0o0|1o1,0,-1,0,0,0.0,0,0,-1,-1
S|0x2|1x0|2x2|0o0|1o1|1o2,0,0,0,0,0,0,0,0,0
S|0x2|2x2|1o1|1o2,0,0,0,0,0,0,0,0,0
S|0x2|1x0|2x2|1o1|1o2,0.0,1.6833308147413512e-15,0,0,0,0,0,0.0,0.008475401634521993
S|0x1|0x2|2x2|1o1|1o2,0.3129,0,0,0,0,0,0.7,-1,-1
S|0x0|0x2|2x2|1o1|1o2,0,0.44700000000000006,0,0,0,0,0.7,-1,-1
S|0x0|0x2|2x2|1o1|1o2|2o1,0,0,0,0,0,0,0,0,0
S|0x0|0x2|1x0|2x2|1o1|1o2|2o1,0,0.7,0,0,0,0,0,0,0
S|0x2|1x0|2x1|2x2|1o1|1o2|2o0,0.0,0.0,0,0,0,0,0,0,0
S|0x2|1x0|2x1|2x2|0o0|1o1|1o2|2o0,0,0,0,0,0,0,0,0,0
S|1x2|2o2,0,0,0,0,0,0,0,0,0
S|0x0|0x2|1x2|2o1|2o2,0,0.5856930023374238,0,-1,0,0,-1,0,0
S|0x0|0x2|1x2|1o1|2o1|2o2,0,0,0,0,0,0,0,0,0
S|0x2|1x0|2x2|0o1|1o1|1o2,0,0,0,0,0,0,0,0,0
S|0x1|1x2|2x0|2x1|0o0|1o0|1o1|2o2,0,0,0,0,0,0,0,0,0
S|0x1|2x0|2x1|0o0|0o2|1o1,0,0,0,0,0,0,0,0,0
S|0x1|1x0|2x0|2x1|0o0|0o2|1o1,0,0,0,0,-1,0.7,0,0,0
S|0x1|1x0|2x0|2x1|0o0|0o2|1o1|1o2,0,0,0,0,0,0,0,0,0
S|0x1|1x0|2x0|2x1|0o0|0o2|1o1|2o2,0,0,0,0,0,0,0,0,0
S|2x1|1o0,0,0,0,0,0,0,0,0,0
S|0x2|2x1|1o0,0.31386452174100005,0.003158883992480798,0,0.07986643054238943,6.606607635451767e-09,0.0,0,0.002116775460567241,0
S|0x2|2x1|1o0|1o2,0,0,0,0,0,0,0,0,0
S|0x2|1x1|2x1|0o0|1o0|1o2,0,0,0,0,0,0,0,0,0
S|0x1|1x2|2x0|2x1|0o0|0o2|1o1,0,0,0,0,0,0.7,-1,0,0
S|0x1|2x0|2x1|0o0|1o1|2o2,0,0,0,0,0,0,0,0,0
S|1x2|2x0|2x1|0o0|1o1,0,-1,0.44700000000000006,0,0,0.7,-1,0,0
S|1x2|2x0|2x1|0o0|1o0|1o1,0,0,0,0,0,0,0,0,0
S|0x0|2x1|1o1,0,3.628086081271097e-30,1.1011010465188203e-08,0,0.0001037278830471697,3.995529785444179e-17,2.2601896630060848e-08,2.1125410078211092e-08,0
S|0x0|2x1|0o2|1o1,0,0,0,0,0,0,0,0,0
S|0x0|1x0|2x1|0o2|1o1,0,-1,0,0,-1,-1,0,0.7,0
S|0x0|2x1|1o1|2o0,0,0,0,0,0,0,0,0,0
S|0x0|1x0|2x1|1o1|2o0,0,0.000908357882514885,0.7,0,0.0001872774679340453,0.0,0,0,0
S|0x0|1x0|2x1|0o1|1o1|2o0,0,0,0,0,0,0,0,0,0
S|0x2|1x2|2x0|2x1|0o0|1o0|1o1,0,0,0,0,0,0.7,0,0,0
S|0x2|1x2|2x0|2x1|0o0|1o0|1o1|2o2,0,0,0,0,0,0,0,0,0
S|0x0|0x2|2x1|2x2|0o1|1o1|2o0,0,0,0,0,0.0,0,-1,0,0
S|0x0|0x2|2x1|2x2|0o1|1o1|1o2|2o0,0,0,0,0,0,0,0,0,0
S|1x2|2x0|2x1|0o0|0o1|1o1,0,0,0,0,0,0,0,0,0
S|0x2|1x2|2x0|2x1|0o0|0o1|1o1,0,0,0,0,0,0.7,-1,0,0
S|1x2|2x0|2x1|0o0|0o2|1o1,0,0,0,0,0,0,0,0,0
S|1x0|1x2|2x0|2x1|0o0|0o2|1o1,0,0.7,0,0,0,0,0,0,0
S|1x2|2x0|2x1|0o0|1o1|2o2,0,0,0,0,0,0,0,0,0
S|2x0|2x1|0o1|1o1,0,0,0,0,0,0,0,0,0
S|1x0|2x0|2x1|0o1|1o1,-1,0,-1,0,-1,-1,0,0,0
S|1x0|2x0|2x1|0o1|0o2|1o1,0,0,0,0,0,0,0,0,0
S|1x0|2x0|2x1|0o0|0o1|1o1,0,0,0,0,0,0,0,0,0
S|0x1|1x1|2x2|0o0|2o0,0,0,-1,0,-1,0,0.7,0,0.0
S|0x1|0x2|1x1|2x2|0o0|2o0|2o1,0,0,0,0,0.0,0,0.7,0,0
S|0x1|0x2|1x1|2x2|0o0|1o2|2o0|2o1,0,0,0,0,0,0,0,0,0
S|1x0|2x0|2x1|0o1|1o1|1o2,0,0,0,0,0,0,0,0,0
S|0x1|2x0|2o1,0.0,0,0.0,4.0779252963448645e-36,0.0,2.867147437702476e-25,0.0,0,0
S|0x1|2x0|2o1|2o2,0,0,0,0,0,0,0,0,0
S|0x0|0x1|2x0|2o1|2o2,0,0,-1,-1,-1,0,0.0,0,0
S|0x0|0x1|2x0|1o0|2o1|2o2,0,0,0,0,0,0,0,0,0
S|0x0|0x1|1x1|2x0|1o0|2o1|2o2,0,0,0.0,0,-1,0,0,0,0
S|0x0|0x1|1x1|2x0|0o2|1o0|2o1|2o2,0,0,0,0,0,0,0,0,0
S|2x0|2x1|0o1|1o0,0,0,0,0,0,0,0,0,0
S|0x2|2x0|2x1|0o1|1o0,-1,0,0,-1,-1,-1,0,0,0
S|0x2|2x0|2x1|0o0|0o1|1o0,0,0,0,0,0,0,0,0,0
S|1x0|2x0|2x1|0o0|0o1|2o2,0,0,0,0,0,0,0,0,0
S|0x2|1x0|2x0|2x1|0o0|0o1|2o2,0,0,0,0.7,-1,0,0,0,0
S|0x2|1x0|2x0|2x1|0o0|0o1|1o2|2o2,0,0,0,0,0,0,0,0,0
S|1x0|1x1|1o2|2o2,0,0,0,0,0,0,0,0,0
S|0x0|1x0|1x1|1o2|2o2,0,-1,0.7,0,0,0,0,0.5190300000000001,-1
S|2x1|2o0,0,0,0,0,0,0,0,0,0
S|1x0|2x1|2o0,9.784337104116355e-14,6.871383854843627e-08,2.2493694617945906e-08,0.000491423922528726,1.2663366854771367e-08,5.435908052687028e-14,0,0,0
S|0x0|1o0,0,0,0,0,0,0,0,0,0
S|0x0|2x0|1o0,0,0.0,0.0,0.015828963530938305,0.0043993427519837276,0.0,0,0,0
S|0x0|2x0|1o0|1o1,0,0,0,0,0,0,0,0,0
S|0x0|2x0|2x2|1o0|1o1,0,-1,-1,0,0.7,0,0,0,0.5190300000000001
S|0x0|2x0|2x2|1o0|1o1|2o1,0,0,0,0,0,0,0,0,0
S|0x0|1x2|2x0|2x2|1o0|1o1|2o1,0,0.7,0.0,0,0,0,0,0,0
S|0x0|1x0|1x2|2x1|0o1|1o1|2o2,0,0,-1,0,0,0,0,0.0,0
S|0x0|1x0|1x2|2x1|0o1|1o1|2o0|2o2,0,0,0,0,0,0,0,0,0
S|0x2|2x1|2x2|0o0|0o1|1o1,0,0,0,0,0,0,0,0,0
S|0x0|1x0|2x1|0o1|1o2|2o0,0,0,0,0,0,0,0,0,0
S|0x0|0x2|1x0|2x1|0o1|1o2|2o0,0,0,0,0.0,0,0.0,0,0,0
S|1x0|2x1|0o0|2o0,0,0,0,0,0,0,0,0,0
S|0x1|1x0|2x1|0o0|2o0,0,0,-1,0.5438675316202064,-1,-1,0,0,0
S|0x1|1x0|2x1|0o0|0o2|2o0,0,0,0,0,0,0,0,0,0
S|0x1|1x0|1x2|2x1|0o0|0o2|2o0,0,0,0,0.7,0,-1,0,0,0
S|0x1|1x0|1x2|2x1|0o0|0o2|2o0|2o2,0,0,0,0,0,0,0,0,0
S|0x0|2x1|0o1,0,0,0.0,1.9215621351393513e-32,1.3279854036461504e-16,0.0,5.620839806072203e-32,0.0,0
S|0x0|2x1|0o1|1o1,0,0,0,0,0,0,0,0,0
S|0x0|2x1|2x2|0o1|1o1,0,0,-1,0,0.0,0,-1,6.761802087207664e-06,0
S|0x0|2x1|2x2|0o1|1o1|2o0,0,0,0,0,0,0,0,0,0
S|0x0|1x2|2x1|2x2|0o1|1o1|2o0,0,0,0.7,0,0,0,-1,0,0
S|0x0|1x2|2x0|1o1|2o1|2o2,0,0,0,0,0,0,0,0,0
S|2x1|2x2|0o1|0o2,0,0,0,0,0,0,0,0,0
S|0x0|2x1|2x2|0o1|0o2,0,0,0,-1,-1,0,-1,-1,0
S|0x0|2x1|2x2|0o1|0o2|1o0,0,0,0,0,0,0,0,0,0
S|0x0|2x1|2x2|0o1|0o2|2o0,0,0,0,0,0,0,0,0,0
S|0x0|2x1|2x2|0o1|0o2|1o2,0,0,0,0,0,0,0,0,0
S|1x0|2x1|2o0|2o2,0,0,0,0,0,0,0,0,0
S|0x2|1x0|2x1|2o0|2o2,5.959448887080634e-14,0.0,0,0.14700232020492,0.0,0,0,0,0
S|0x2|1x0|2x1|0o1|2o0|2o2,0,0,0,0,0,0,0,0,0
S|0x2|1x0|1x2|2x1|0o1|2o0|2o2,-1,0,0,0.0,0,0,0,0,0
S|0x1|2x1|0o0|1o1,0,0,0,0,0,0,0,0,0
S|0x1|0x2|2x1|0o0|1o1,0,0,0,0,0.5458645373118075,0.7,0.5882352928730141,0.30000000000000004,0
S|0x1|0x2|2x1|0o0|1o1|1o2,0,0,0,0,0,0,0,0,0
S|0x1|0x2|2x1|2x2|0o0|1o1|1o2,0,0,0,0,0,0,0.7,0.0,0
S|0x1|0x2|2x1|2x2|0o0|1o0|1o1|1o2,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1x0|2x1|0o0|1o1|1o2,0,0,0,0,0,0.7,0,0.0,0
S|0x1|0x2|1x0|2x1|0o0|1o1|1o2|2o2,0,0,0,0,0,0,0,0,0
S|1x0|2x1|2x2|1o1|1o2,-1,-1,-1,0,0,0,0,0.06252708209999998,0
S|1x0|2x1|2x2|0o2|1o1|1o2,0,0,0,0,0,0,0,0,0
S|0x0|1x0|2x1|2x2|0o2|1o1|1o2,0,0,0,0,0,0,0,0.7,0
S|0x0|1x0|2x1|2x2|0o2|1o1|1o2|2o0,0,0,0,0,0,0,0,0,0
S|1x0|2o2,0,0,0,0,0,0,0,0,0
S|0x1|1x0|2o2,0.0,0,0.17647057981107933,0.04410000000000001,0,0,0,0.17644904432338537,0.34601908051642905
S|0x1|1x0|2o1|2o2,0,0,0,0,0,0,0,0,0
S|0x1|1x0|1x1|2o1|2o2,0,0,-1,0,0.30000000000000004,0,0,0.7,0
S|0x1|1x0|1x1|2o0|2o1|2o2,0,0,0,0,0,0,0,0,0
S|0x2|1x0|2o2,0,0.0,0,7.042091647514358e-10,0.0,0,0,0.0638733364040253,0.0
S|0x2|1x0|1o1|2o2,0,0,0,0,0,0,0,0,0
S|0x2|1x0|1x2|1o1|2o2,0.7,0.5880922558906968,0,0,0,0,0,0.58009336047,0.5543247
S|0x2|1x0|1x2|0o1|1o1|2o2,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1x2|2x0|0o0|1o0|1o1|2o1,0,0,0,0,0,0,0,0,0
S|0x0|2x0|2x1|0o2|1o1|1o2,0,0,0,0,0,0,0,0,0
S|0x0|1x1|2x0|0o1|1o0|2o1,0,0,0,0,0,0,0,0,0
S|0x0|2x0|2x1|1o1|1o2|2o2,0,0,0,0,0,0,0,0,0
S|0x0|0x1|2x0|2x1|1o1|1o2|2o2,0,0,0.7,0,0,0,0.7,0,0
S|0x0|0x1|2x0|2x1|1o0|1o1|1o2|2o2,0,0,0,0,0,0,0,0,0
S|0x1|1x1|2x0|0o0|0o2,0,0,0,0,-1,-0.1899999999999999,-1,0,0.0
S|0x1|1x1|2x0|0o0|0o2|1o0,0,0,0,0,0,0,0,0,0
S|0x0|2x0|2x1|1o0|1o1|1o2,0,0,0,0,0,0,0,0,0
S|0x1|2x0|2x1|0o2|1o1|1o2,0,0,0,0,0,0,0,0,0
S|0x1|2x0|2x1|1o1|1o2|2o2,0,0,0,0,0,0,0,0,0
S|0x1|1x0|2x0|2x1|1o1|1o2|2o2,0.7,0,0,0,0,0,0,0,0
S|0x2|1x0|2x0|0o0|0o1|1o1,0,0,0,0,0,0,0,0,0
S|1x2|2x0|1o0|1o1,0,0,0,0,0,0,0,0,0
S|0x1|1x2|2x0|1o0|1o1,1.563534556247266e-22,0,0.0,0,0,1.0217931883118191e-05,0,0,0.0
S|0x1|1x2|2x0|0o0|1o0|1o1,0,0,0,0,0,0,0,0,0
S|0x1|1x2|2x0|2x2|0o0|1o0|1o1,0,0,-1,0,0,0,0,0,-1
S|0x1|1x2|2x0|2x2|0o0|0o2|1o0|1o1,0,0,0,0,0,0,0,0,0
S|0x1|1x1|2x2|0o2|2o0|2o1,0,0,0,0,0,0,0,0,0
S|0x2|2x0|1o2,-1,-1,0,0.000874794870287364,0,0.0,-1,0,0.0
S|0x2|2x0|1o0|1o2,0,0,0,0,0,0,0,0,0
S|0x2|2x0|2x2|1o0|1o2,-1,-1,0,0.7,0,0,0,0,0.30000000000000004
S|0x2|2x0|2x2|0o1|1o0|1o2,0,0,0,0,0,0,0,0,0
S|0x2|1x0|2x1|2x2|0o1|1o1|1o2,-1,0,0,0,0,0,0,0.0,0
S|0x2|1x0|2x1|2x2|0o1|1o1|1o2|2o0,0,0,0,0,0,0,0,0,0
S|1x0|2x0|2o1|2o2,0,0,0,0,0,0,0,0,0
S|1x0|1x2|2x0|2o1|2o2,-1,-1,-1,-1,0,0,0,0,0
S|0x2|1x0|1x2|2x0|0o0|1o1|2o1|2o2,0,0,0,0,0,0,0,0,0
S|1x1|1x2|2x0|2x2|0o0|0o1|2o1,0,0,0.7,0,0,0,-1,0,0
S|1x1|1x2|2x0|2x2|0o0|0o1|1o0|2o1,0,0,0,0,0,0,0,0,0
S|1x0|2x0|0o0|1o1,0,0,0,0,0,0,0,0,0
S|0x2|1x0|2x0|2x2|0o0|0o1|1o1,0,0,0,0,-1,0,0,0,0.7
S|0x2|2x0|2x1|1o0|1o2,-1,-1,0,0.7,0,0,0,0,0
S|0x2|2x0|2x1|0o0|1o0|1o2,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1x0|2x0|0o0|1o1|2o1,0,0,0,0,0.0,0.7,0,0,0
S|0x2|1x0|1x2|2x0|0o0|0o1|1o1|2o2,0,0,0,0,0,0,0,0,0
S|1x0|0o0,0,0,0,0,0,0,0,0,0
S|1x0|2x0|0o0|0o2,0,0,0,0,0,0,0,0,0
S|1x0|1x1|2x0|0o0|0o2,0,0,0,0,0.5857927128870242,0,0,0,0
S|1x0|1x1|2x0|0o0|0o2|1o2,0,0,0,0,0,0,0,0,0
S|1x0|1x1|2x0|2x1|0o0|0o2|1o2,0,0,0,0,0,0.7,0,0,0
S|1x0|1x1|0o0|2o2,0,0,0,0,0,0,0,0,0
S|0x0|1x0|1x1|1o2|2o1|2o2,0,0,0,0,0,0,0,0,0
S|0x0|0x1|1x0|1x1|1o2|2o1|2o2,0,0,0.7,0,0,0,0,0.7,0
S|1x0|1x1|2x0|1o2|2o2,-1,-1,0.7,0,0,0,0,0,-1
S|1x0|1x1|2x0|0o1|1o2|2o2,0,0,0,0,0,0,0,0,0
S|1x0|1x1|2x0|0o2|1o2|2o2,0,0,0,0,0,0,0,0,0
S|0x0|1x0|1x1|0o1|0o2,0,0,0,0,-1,-1,0,-1,-1
S|0x0|1x0|1x1|0o1|0o2|2o2,0,0,0,0,0,0,0,0,0
S|0x0|0x2|1x0|1x1|1o2|2o1|2o2,0,-1,0,0,0,0,0,0.7,0
S|0x0|0x2|1x0|1x1|1o2|2o0|2o1|2o2,0,0,0,0,0,0,0,0,0
S|0x0|1x0|1x2|0o1|0o2|1o1,0,0,0,0,0,0,0,0,0
S|0x1|1x1|2x2|0o2|2o1,0.0,0,0,0,-1,0,-1,-1,0
S|0x1|1x1|2x2|0o2|1o2|2o1,0,0,0,0,0,0,0,0,0
S|0x1|1x2|2x2|0o2|1o1|2o0,0,0,0,0,0,0,0,0,0
S|0x0|2x0|0o2,0,-1,0,-1,-1,-1,8.685973430552918e-13,0,-1
S|0x0|2x0|0o2|1o0,0,0,0,0,0,0,0,0,0
S|0x0|1x2|2x0|0o2|1o0,0,0.0,0,0.0,0,0.0,0,0,0.0
S|0x0|1x2|2x0|0o2|1o0|1o1,0,0,0,0,0,0,0,0,0
S|0x0|1x2|2x0|2x2|0o2|1o0|1o1,0,-1,0,0,0,0,0,0,0.0
S|1x1|1x2|2x2|0o2|2o0,-1,-1,0,0,0,0,-1,0,-1
S|1x1|1x2|2x2|0o2|2o0|2o1,0,0,0,0,0,0,0,0,0
S|0x0|2x1|0o2|1o2,0,0,0,0,0,0,0,0,0
S|0x0|1x0|2x1|0o2|1o2,0,0.0,0,0,0,0.7,0,0,0
S|0x0|1x0|2x1|0o1|1o2|2o2,0,0,0,0,0,0,0,0,0
S|0x0|1x0|2x1|0o1|2o0|2o2,0,0,0,0,0,0,0,0,0
S|0x0|1x0|1x2|2x1|0o1|2o0|2o2,0,0,-1,0.0,0,0,0,0,0
S|0x0|0x2|2x2|0o1|1o0|2o1,0,0,0,0,0,0,0,0,0
S|0x0|1x2|2x2|0o1|0o2|2o0,0,0,0,0,0,0,0,0,0
S|0x0|1x0|1x1|0o1|0o2|2o0,0,0,0,0,0,0,0,0,0
S|0x0|1x0|2x1|2x2|0o1|0o2|2o0,0,0,0,0.7,-1,0,0,0,0
S|0x0|1x0|2x2|0o1|0o2,0,0,0,-1,-1,0,0,-1,-1
S|0x0|1x0|2x2|0o1|0o2|1o2,0,0,0,0,0,0,0,0,0
S|0x0|1x0|0o1|2o0,0,0,0,0,0,0,0,0,0
S|0x0|0x2|1x0|0o1|1o1|2o0,0,0,0,0,0,0,0,0,0
S|0x0|0x2|1x0|1x2|0o1|1o1|2o0,0,0,0,0,0,0.0,0,0,0.7
S|0x0|0x2|1x0|1x2|0o1|1o1|2o0|2o2,0,0,0,0,0,0,0,0,0
S|0x0|2x2|1o0|2o0,0,0,0,0,0,0,0,0,0
S|0x0|1x2|2x2|1o0|2o0,0,-1,-1,-1,0,0,0,0,-1
S|0x0|1x2|2x2|1o0|1o1|2o0,0,0,0,0,0,0,0,0,0
S|0x0|2x1|0o1|1o2,0,0,0,0,0,0,0,0,0
S|0x0|1x0|2x1|0o1|1o2,0,0,-1,-1,0,-1,0,0.0,0
S|0x0|2x2|1o1|2o1,0,0,0,0,0,0,0,0,0
S|0x0|0x2|2x2|1o1|2o1,0,0.7,0,0,-1,0,-1,-0.1899999999999999,0
S|0x0|0x2|2x2|1o0|1o1|2o1,0,0,0,0,0,0,0,0,0
S|0x0|0x2|2x0|2x2|1o0|1o1|2o1,0,0.7,0,0,0,0,0,0,0
S|0x0|1x1|1x2|0o1|1o0|2o2,0,0,0,0,0,0,0,0,0
S|0x0|2x2|0o1|1o1,0,0,0,0,0,0,0,0,0
S|1x0|1x1|2o0|2o2,0,0,0,0,0,0,0,0,0
S|1x0|1x1|2x1|2o0|2o2,-1,-1,-1,0,-1,0,0,0,0
S|1x0|1x1|2x1|0o1|2o0|2o2,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1x1|2x2|0o0|1o0|2o0|2o1,0,0,0,0,0,0,0,0,0
S|1x0|2x2|0o0,0,1.9342445804621602e-06,0.0002006553123955365,1.968103723552669e-06,2.0285630299263584e-06,0,0,0.0,3.817518616813854e-12
S|1x0|2x2|0o0|2o1,0,0,0,0,0,0,0,0,0
S|0x2|1x0|2x2|0o0|2o1,0,-1,0,0.147,0,0,0,0,0
S|0x2|1x0|2x2|0o0|0o1|2o1,0,0,0,0,0,0,0,0,0
S|0x0|1x1|1x2|2x1|0o1|1o0|2o2,0,0,0.0,0,0,0,0,0.0,0
S|0x2|2x0|2x2|0o0|0o1|1o0,0,0,0,0,0,0,0,0,0
